,,,1.8000000,59.999998659E-3,
,,,1.8399999,19.9999996E-3,
,,,1.8800000,-19.9999996E-3,
,,,1.9200000,-39.99999911E-3,
,,,1.9599999,0.0,
,,,2.0000000,39.99999911E-3,
,,,2.0400000,39.99999911E-3,
,,,2.0799999,19.9999996E-3,
,,,2.1199999,-179.99999225E-3,
,,,2.1599998,-59.999998659E-3,
,,,2.2000000,0.0,
,,,2.2400000,39.99999911E-3,
,,,2.2800000,59.999998659E-3,
,,,2.3199999,459.999978542E-3,
,,,2.3599999,0.0,
,,,2.3999999,-39.99999911E-3,
,,,2.4400001,-39.99999911E-3,
,,,2.4800000,19.9999996E-3,
,,,2.5200000,-19.9999996E-3,
,,,2.5599999,59.999998659E-3,
,,,2.5999999,0.0,
,,,2.6399999,-39.99999911E-3,
,,,2.6799998,-539.999961853E-3,
,,,2.72000003,0.0,
,,,2.75999999,19.9999996E-3,
,,,2.79999995,59.999998659E-3,
,,,2.83999991,59.999998659E-3,
,,,2.87999988,19.9999996E-3,
,,,2.91999984,0.0,
,,,2.96000004,-39.99999911E-3,
,,,3.00000000,-39.99999911E-3,
,,,3.03999996,-39.99999911E-3,
,,,3.07999992,-59.999998659E-3,
,,,3.11999989,19.9999996E-3,
,,,3.15999985,59.999998659E-3,
,,,3.19999981,39.99999911E-3,
,,,3.24000001,0.0,
,,,3.27999997,-39.99999911E-3,
,,,3.31999993,-19.9999996E-3,
,,,3.35999990,19.9999996E-3,
,,,3.39999986,59.999998659E-3,
,,,3.43999982,99.999994040E-3,
,,,3.48000002,0.0,
,,,3.51999998,-39.99999911E-3,
,,,3.55999994,-59.999998659E-3,
,,,3.59999990,0.0,
,,,3.63999987,39.99999911E-3,
,,,3.67999983,379.99999523E-3,
,,,3.72000003,59.999998659E-3,
,,,3.75999999,19.9999996E-3,
,,,3.79999995,-19.9999996E-3,
,,,3.83999991,-79.999998212E-3,
,,,3.87999988,0.0,
,,,3.91999984,19.9999996E-3,
,,,3.95999980,59.999998659E-3,
,,,4.00000000,59.999998659E-3,
,,,4.03999996,19.9999996E-3,
,,,4.07999992,-39.99999911E-3,
,,,4.11999989,-59.999998659E-3,
,,,4.15999985,-39.99999911E-3,
,,,4.19999981,0.0,
,,,4.23999977,19.9999996E-3,
,,,4.27999973,59.999998659E-3,
,,,4.31999969,19.9999996E-3,
,,,4.36000013,-39.99999911E-3,
,,,4.40000010,-19.9999996E-3,
,,,4.44000006,39.99999911E-3,
,,,4.48000002,59.999998659E-3,
,,,4.51999998,0.0,
,,,4.55999994,0.0,
,,,4.59999990,-59.999998659E-3,
,,,4.63999987,0.0,
,,,4.67999983,39.99999911E-3,
,,,4.71999979,59.999998659E-3,
,,,4.75999975,39.99999911E-3,
,,,4.79999971,-19.9999996E-3,
,,,4.83999968,-19.9999996E-3,
,,,4.88000011,-79.999998212E-3,
,,,4.92000008,-19.9999996E-3,
,,,4.96000004,0.0,
,,,5.00000000,39.99999911E-3,
,,,5.03999996,39.99999911E-3,
,,,5.07999992,39.99999911E-3,
,,,5.11999989,-39.99999911E-3,
,,,5.15999985,-79.999998212E-3,
,,,5.19999981,-79.999998212E-3,
,,,5.23999977,0.0,
,,,5.27999973,19.9999996E-3,
,,,5.31999969,-19.9999996E-3,
,,,5.35999966,-19.9999996E-3,
,,,5.40000010,0.0,
,,,5.44000006,-79.999998212E-3,
,,,5.48000002,0.0,
,,,5.51999998,59.999998659E-3,
,,,5.55999994,0.0,
,,,5.59999990,-39.99999911E-3,
,,,5.63999987,-59.999998659E-3,
,,,5.67999983,19.9999996E-3,
,,,5.71999979,0.0,
,,,5.75999975,39.99999911E-3,
,,,5.79999971,19.9999996E-3,
,,,5.83999968,-19.9999996E-3,
,,,5.87999964,-79.999998212E-3,
,,,5.92000008,-39.99999911E-3,
,,,5.96000004,0.0,
,,,6.00000000,39.99999911E-3,
,,,6.03999996,19.9999996E-3,
,,,6.07999992,-19.9999996E-3,
,,,6.11999989,-39.99999911E-3,
,,,6.15999985,-79.999998212E-3,
,,,6.19999981,-79.999998212E-3,
,,,6.23999977,-39.99999911E-3,
,,,6.27999973,59.999998659E-3,
,,,6.31999969,19.9999996E-3,
,,,6.35999966,0.0,
,,,6.39999962,-19.9999996E-3,
,,,6.44000006,-99.999994040E-3,
,,,6.48000002,-119.9999973E-3,
,,,6.51999998,-79.999998212E-3,
,,,6.55999994,-59.999998659E-3,
,,,6.59999990,0.0,
,,,6.63999987,-59.999998659E-3,
,,,6.67999983,-99.999994040E-3,
,,,6.71999979,-140.0000006E-3,
,,,6.75999975,-119.9999973E-3,
,,,6.79999971,-99.999994040E-3,
,,,6.83999968,-39.99999911E-3,
,,,6.87999964,-59.999998659E-3,
,,,6.92000008,-140.0000006E-3,
,,,6.96000004,-119.9999973E-3,
,,,7.00000000,-59.999998659E-3,
,,,7.03999996,-79.999998212E-3,
,,,7.07999992,-179.99999225E-3,
,,,7.11999989,-159.99999642E-3,
,,,7.15999985,-79.999998212E-3,
,,,7.19999981,-99.999994040E-3,
,,,7.23999977,-159.99999642E-3,
,,,7.27999973,-179.99999225E-3,
,,,7.31999969,-159.99999642E-3,
,,,7.35999966,-119.9999973E-3,
,,,7.399999619,-99.999994040E-3,
,,,7.440000057,-140.0000006E-3,
,,,7.480000019,-159.99999642E-3,
,,,7.519999981,-179.99999225E-3,
,,,7.559999943,-140.0000006E-3,
,,,7.599999905,-119.9999973E-3,
,,,7.639999866,-119.9999973E-3,
,,,7.679999828,-159.99999642E-3,
,,,7.719999790,-219.99999881E-3,
,,,7.759999752,-239.99999464E-3,
,,,7.799999714,-199.99998808E-3,
,,,7.839999676,-179.99999225E-3,
,,,7.879999638,-140.0000006E-3,
,,,7.919999599,-159.99999642E-3,
,,,7.960000038,-179.99999225E-3,
,,,8.000000000,-219.99999881E-3,
,,,8.039999962,-239.99999464E-3,
,,,8.079999924,-259.99999046E-3,
,,,8.119999886,-219.99999881E-3,
,,,8.159999847,-159.99999642E-3,
,,,8.199999809,-159.99999642E-3,
,,,8.239999771,-159.99999642E-3,
,,,8.279999733,-199.99998808E-3,
,,,8.319999695,-239.99999464E-3,
,,,8.359999657,-259.99999046E-3,
,,,8.399999619,-280.00000119E-3,
,,,8.439999580,-280.00000119E-3,
,,,8.479999542,-259.99999046E-3,
,,,8.519999504,-219.99999881E-3,
,,,8.559999466,-199.99998808E-3,
,,,8.599999428,-199.99998808E-3,
,,,8.639999390,-219.99999881E-3,
,,,8.679999352,-259.99999046E-3,
,,,8.720000267,-259.99999046E-3,
,,,8.760000229,-340.00000358E-3,
,,,8.800000191,-299.99998212E-3,
,,,8.840000153,-280.00000119E-3,
,,,8.880000114,-259.99999046E-3,
,,,8.920000076,-259.99999046E-3,
,,,8.960000038,-219.99999881E-3,
,,,9.000000000,-219.99999881E-3,
,,,9.039999962,-239.99999464E-3,
,,,9.079999924,-280.00000119E-3,
,,,9.119999886,-299.99998212E-3,
,,,9.159999847,-319.99999285E-3,
,,,9.199999809,-340.00000358E-3,
,,,9.239999771,-299.99998212E-3,
,,,9.279999733,-299.99998212E-3,
,,,9.319999695,-239.99999464E-3,
,,,9.359999657,-259.99999046E-3,
,,,9.399999619,-239.99999464E-3,
,,,9.439999580,-319.99999285E-3,
,,,9.479999542,-299.99998212E-3,
,,,9.519999504,-359.99998450E-3,
,,,9.559999466,-340.00000358E-3,
,,,9.599999428,-299.99998212E-3,
,,,9.639999390,-280.00000119E-3,
,,,9.679999352,-259.99999046E-3,
,,,9.719999313,-259.99999046E-3,
,,,9.760000229,-299.99998212E-3,
,,,9.800000191,-340.00000358E-3,
,,,9.840000153,-319.99999285E-3,
,,,9.880000114,-259.99999046E-3,
,,,9.920000076,-239.99999464E-3,
,,,9.960000038,-259.99999046E-3,
,,,10.0000000,-319.99999285E-3,
,,,10.0400000,-319.99999285E-3,
,,,10.0799999,-259.99999046E-3,
,,,10.1199999,-259.99999046E-3,
,,,10.1599998,-280.00000119E-3,
,,,10.1999998,-319.99999285E-3,
,,,10.2399998,-340.00000358E-3,
,,,10.2799997,-299.99998212E-3,
,,,10.3199997,-239.99999464E-3,
,,,10.3599997,-259.99999046E-3,
,,,10.3999996,-259.99999046E-3,
,,,10.4399996,-319.99999285E-3,
,,,10.4799995,-359.99998450E-3,
,,,10.5199995,-259.99999046E-3,
,,,10.5599995,-259.99999046E-3,
,,,10.5999994,-219.99999881E-3,
,,,10.6399994,-259.99999046E-3,
,,,10.6799994,-299.99998212E-3,
,,,10.7199993,-340.00000358E-3,
,,,10.7600002,-299.99998212E-3,
,,,10.8000002,-259.99999046E-3,
,,,10.8400002,-219.99999881E-3,
,,,10.8800001,-299.99998212E-3,
,,,10.9200001,-359.99998450E-3,
,,,10.9600000,-299.99998212E-3,
,,,11.0000000,-299.99998212E-3,
,,,11.0400000,-259.99999046E-3,
,,,11.0799999,-299.99998212E-3,
,,,11.1199999,-359.99998450E-3,
,,,11.1599998,-379.99999523E-3,
,,,11.1999998,-379.99999523E-3,
,,,11.2399998,-379.99999523E-3,
,,,11.2799997,-299.99998212E-3,
,,,11.3199997,-340.00000358E-3,
,,,11.3599997,-399.99997616E-3,
,,,11.3999996,-379.99999523E-3,
,,,11.4399996,-319.99999285E-3,
,,,11.4799995,-319.99999285E-3,
,,,11.5199995,-459.999978542E-3,
,,,11.5599995,-379.99999523E-3,
,,,11.5999994,-340.00000358E-3,
,,,11.6399994,-340.00000358E-3,
,,,11.6799994,-399.99997616E-3,
,,,11.7199993,-439.999997616E-3,
,,,11.7599993,-399.99997616E-3,
,,,11.8000002,-419.999986887E-3,
,,,11.8400002,-340.00000358E-3,
,,,11.8800001,-340.00000358E-3,
,,,11.9200001,-399.99997616E-3,
,,,11.9600000,-439.999997616E-3,
,,,12.0000000,-419.999986887E-3,
,,,12.0400000,-419.999986887E-3,
,,,12.0799999,-379.99999523E-3,
,,,12.1199999,-379.99999523E-3,
,,,12.1599998,-340.00000358E-3,
,,,12.1999998,-379.99999523E-3,
,,,12.2399998,-439.999997616E-3,
,,,12.2799997,-439.999997616E-3,
,,,12.3199997,-399.99997616E-3,
,,,12.3599997,-379.99999523E-3,
,,,12.3999996,-399.99997616E-3,
,,,12.4399996,-439.999997616E-3,
,,,12.4799995,-479.999989271E-3,
,,,12.5199995,-439.999997616E-3,
,,,12.5599995,-399.99997616E-3,
,,,12.5999994,-399.99997616E-3,
,,,12.6399994,-419.999986887E-3,
,,,12.6799994,-479.999989271E-3,
,,,12.7199993,-439.999997616E-3,
,,,12.7599993,-419.999986887E-3,
,,,12.7999992,-359.99998450E-3,
,,,12.8400002,-419.999986887E-3,
,,,12.8800001,-340.00000358E-3,
,,,12.9200001,-500.000000000E-3,
,,,12.9600000,-459.999978542E-3,
,,,13.0000000,-439.999997616E-3,
,,,13.0400000,-399.99997616E-3,
,,,13.0799999,-399.99997616E-3,
,,,13.1199999,-439.999997616E-3,
,,,13.1599998,-500.000000000E-3,
,,,13.1999998,-519.999980927E-3,
,,,13.2399998,-500.000000000E-3,
,,,13.2799997,-459.999978542E-3,
,,,13.3199997,-419.999986887E-3,
,,,13.3599997,-399.99997616E-3,
,,,13.3999996,-439.999997616E-3,
,,,13.4399996,-459.999978542E-3,
,,,13.4799995,-500.000000000E-3,
,,,13.5199995,-539.999961853E-3,
,,,13.5599995,-539.999961853E-3,
,,,13.5999994,-539.999961853E-3,
,,,13.6399994,-500.000000000E-3,
,,,13.6799994,-459.999978542E-3,
,,,13.7199993,-439.999997616E-3,
,,,13.7599993,-439.999997616E-3,
,,,13.7999992,-459.999978542E-3,
,,,13.8400002,-500.000000000E-3,
,,,13.8800001,-519.999980927E-3,
,,,13.9200001,-539.999961853E-3,
,,,13.9600000,-539.999961853E-3,
,,,14.0000000,-539.999961853E-3,
,,,14.0400000,-519.999980927E-3,
,,,14.0799999,-500.000000000E-3,
,,,14.1199999,-479.999989271E-3,
,,,14.1599998,-439.999997616E-3,
,,,14.1999998,-459.999978542E-3,
,,,14.2399998,-479.999989271E-3,
,,,14.2799997,-519.999980927E-3,
,,,14.3199997,-560.000002384E-3,
,,,14.3599997,-579.999983311E-3,
,,,14.3999996,-579.999983311E-3,
,,,14.4399996,-519.999980927E-3,
,,,14.4799995,-479.999989271E-3,
,,,14.5199995,-459.999978542E-3,
,,,14.5599995,-479.999989271E-3,
,,,14.5999994,-500.000000000E-3,
,,,14.6399994,-299.99998212E-3,
,,,14.6799994,-539.999961853E-3,
,,,14.7199993,-579.999983311E-3,
,,,14.7599993,-599.999964237E-3,
,,,14.7999992,-579.999983311E-3,
,,,14.8399992,-560.000002384E-3,
,,,14.8800001,-560.000002384E-3,
,,,14.9200001,-500.000000000E-3,
,,,14.9600000,-500.000000000E-3,
,,,15.0000000,-500.000000000E-3,
,,,15.0400000,-560.000002384E-3,
,,,15.0799999,-539.999961853E-3,
,,,15.1199999,-620.000004768E-3,
,,,15.1599998,-620.000004768E-3,
,,,15.1999998,-579.999983311E-3,
,,,15.2399998,-560.000002384E-3,
,,,15.2799997,-539.999961853E-3,
,,,15.3199997,-500.000000000E-3,
,,,15.3599997,-519.999980927E-3,
,,,15.3999996,-560.000002384E-3,
,,,15.4399996,-599.999964237E-3,
,,,15.4799995,-579.999983311E-3,
,,,15.5199995,-620.000004768E-3,
,,,15.5599995,-620.000004768E-3,
,,,15.5999994,-599.999964237E-3,
,,,15.6399994,-560.000002384E-3,
,,,15.6799994,-519.999980927E-3,
,,,15.7199993,-539.999961853E-3,
,,,15.7599993,-599.999964237E-3,
,,,15.7999992,-620.000004768E-3,
,,,15.8399992,-579.999983311E-3,
,,,15.8800001,-539.999961853E-3,
,,,15.9200001,-539.999961853E-3,
,,,15.9600000,-599.999964237E-3,
,,,16.0000000,-620.000004768E-3,
,,,16.0399990,-620.000004768E-3,
,,,16.0799999,-599.999964237E-3,
,,,16.1199989,-539.999961853E-3,
,,,16.1599998,-539.999961853E-3,
,,,16.1999989,-579.999983311E-3,
,,,16.2399998,-620.000004768E-3,
,,,16.2799988,-599.999964237E-3,
,,,16.3199997,-579.999983311E-3,
,,,16.3599987,-500.000000000E-3,
,,,16.3999996,-539.999961853E-3,
,,,16.4400005,-579.999983311E-3,
,,,16.4799995,-620.000004768E-3,
,,,16.5200005,-599.999964237E-3,
,,,16.5599995,-599.999964237E-3,
,,,16.6000004,-539.999961853E-3,
,,,16.6399994,-519.999980927E-3,
,,,16.6800003,-579.999983311E-3,
,,,16.7199993,-639.999985695E-3,
,,,16.7600002,-599.999964237E-3,
,,,16.7999992,-560.000002384E-3,
,,,16.8400002,-539.999961853E-3,
,,,16.8799992,-560.000002384E-3,
,,,16.9200001,-599.999964237E-3,
,,,16.9599991,-639.999985695E-3,
,,,17.0000000,-620.000004768E-3,
,,,17.0399990,-579.999983311E-3,
,,,17.0799999,-539.999961853E-3,
,,,17.1199989,-519.999980927E-3,
,,,17.1599998,-579.999983311E-3,
,,,17.1999989,-620.000004768E-3,
,,,17.2399998,-399.99997616E-3,
,,,17.2799988,-599.999964237E-3,
,,,17.3199997,-539.999961853E-3,
,,,17.3599987,-519.999980927E-3,
,,,17.3999996,-539.999961853E-3,
,,,17.4400005,-579.999983311E-3,
,,,17.4799995,-599.999964237E-3,
,,,17.5200005,-620.000004768E-3,
,,,17.5599995,-579.999983311E-3,
,,,17.6000004,-539.999961853E-3,
,,,17.6399994,-519.999980927E-3,
,,,17.6800003,-500.000000000E-3,
,,,17.7199993,-539.999961853E-3,
,,,17.7600002,-579.999983311E-3,
,,,17.7999992,-620.000004768E-3,
,,,17.8400002,-599.999964237E-3,
,,,17.8799992,-599.999964237E-3,
,,,17.9200001,-579.999983311E-3,
,,,17.9599991,-539.999961853E-3,
,,,18.0000000,-500.000000000E-3,
,,,18.0399990,-519.999980927E-3,
,,,18.0799999,-579.999983311E-3,
,,,18.1199989,-599.999964237E-3,
,,,18.1599998,-620.000004768E-3,
,,,18.1999989,-620.000004768E-3,
,,,18.2399998,-620.000004768E-3,
,,,18.2799988,-579.999983311E-3,
,,,18.3199997,-579.999983311E-3,
,,,18.3599987,-560.000002384E-3,
,,,18.3999996,-539.999961853E-3,
,,,18.4400005,-519.999980927E-3,
,,,18.4799995,-539.999961853E-3,
,,,18.5200005,-560.000002384E-3,
,,,18.5599995,-599.999964237E-3,
,,,18.6000004,-620.000004768E-3,
,,,18.6399994,-579.999983311E-3,
,,,18.6800003,-560.000002384E-3,
,,,18.7199993,-519.999980927E-3,
,,,18.7600002,-519.999980927E-3,
,,,18.7999992,-539.999961853E-3,
,,,18.8400002,-560.000002384E-3,
,,,18.8799992,-599.999964237E-3,
,,,18.9200001,-639.999985695E-3,
,,,18.9599991,-599.999964237E-3,
,,,19.0000000,-579.999983311E-3,
,,,19.0399990,-539.999961853E-3,
,,,19.0799999,-539.999961853E-3,
,,,19.1199989,-519.999980927E-3,
,,,19.1599998,-519.999980927E-3,
,,,19.1999989,-539.999961853E-3,
,,,19.2399998,-560.000002384E-3,
,,,19.2799988,-599.999964237E-3,
,,,19.3199997,-959.999978542E-3,
,,,19.3599987,-599.999964237E-3,
,,,19.3999996,-2.5400000,
,,,19.4399986,-2.5400000,
,,,19.4799995,-2.5400000,
,,,19.5200005,-2.5400000,
,,,19.5599995,-2.5400000,
,,,19.6000004,-2.5400000,
,,,19.6399994,-2.5400000,
,,,19.6800003,-2.5400000,
,,,19.7199993,-2.5400000,
,,,19.7600002,-2.5400000,
,,,19.7999992,-2.5400000,
,,,19.8400002,-2.5400000,
,,,19.8799992,-2.5400000,
,,,19.9200001,-2.5400000,
,,,19.9599991,-2.5400000,
,,,20.0000000,-2.5400000,
,,,20.0399990,-2.5400000,
,,,20.0799999,-2.5400000,
,,,20.11999893,-2.5400000,
,,,20.15999985,-2.5400000,
,,,20.19999886,-2.5400000,
,,,20.23999977,-2.5400000,
,,,20.27999878,-2.5400000,
,,,20.31999969,-2.5400000,
,,,20.35999870,-2.5400000,
,,,20.39999962,-2.5400000,
,,,20.43999863,-2.5400000,
,,,20.47999954,-2.5400000,
,,,20.52000046,-2.5400000,
,,,20.55999947,-2.5400000,
,,,20.60000038,-2.5400000,
,,,20.63999939,-2.5400000,
,,,20.68000031,-2.5400000,
,,,20.71999931,-2.5400000,
,,,20.76000023,-2.5400000,
,,,20.79999924,-2.5400000,
,,,20.84000015,-2.5400000,
,,,20.87999916,-2.5400000,
,,,20.92000008,-2.5400000,
,,,20.95999908,-2.5400000,
,,,21.00000000,-2.5400000,
,,,21.03999901,-2.5400000,
,,,21.07999992,-2.5400000,
,,,21.11999893,-2.5400000,
,,,21.15999985,-2.5400000,
,,,21.19999886,-2.5400000,
,,,21.23999977,-2.5400000,
,,,21.27999878,-2.5400000,
,,,21.31999969,-2.5400000,
,,,21.35999870,-2.5400000,
,,,21.39999962,-2.5400000,
,,,21.43999863,-2.5400000,
,,,21.47999954,-2.5400000,
,,,21.52000046,-2.5400000,
,,,21.55999947,-2.5400000,
,,,21.60000038,-2.5400000,
,,,21.63999939,-2.5400000,
,,,21.68000031,-2.5400000,
,,,21.71999931,-2.5400000,
,,,21.76000023,-2.5400000,
,,,21.79999924,-2.5400000,
,,,21.84000015,-2.5400000,
,,,21.87999916,-2.5400000,
,,,21.92000008,-2.5400000,
,,,21.95999908,-2.5400000,
,,,22.00000000,-2.5400000,
,,,22.03999901,-2.5400000,
,,,22.07999992,-2.5400000,
,,,22.11999893,-2.5400000,
,,,22.15999985,-2.5400000,
,,,22.19999886,-2.5400000,
,,,22.23999977,-2.5400000,
,,,22.27999878,-2.5400000,
,,,22.31999969,-2.5400000,
,,,22.35999870,-2.5400000,
,,,22.39999962,-2.5400000,
,,,22.43999863,-2.5400000,
,,,22.47999954,-2.5400000,
,,,22.51999855,-2.5400000,
,,,22.55999947,-2.5400000,
,,,22.60000038,-2.5400000,
,,,22.63999939,-2.5400000,
,,,22.68000031,-2.5400000,
,,,22.71999931,-2.5400000,
,,,22.76000023,-2.5400000,
,,,22.79999924,-2.5400000,
,,,22.84000015,-2.5400000,
,,,22.87999916,-2.5400000,
,,,22.92000008,-2.5400000,
,,,22.95999908,-2.5400000,
,,,23.00000000,-2.5400000,
,,,23.03999901,-2.5400000,
,,,23.07999992,-2.5400000,
,,,23.11999893,-2.5400000,
,,,23.15999985,-2.5400000,
,,,23.19999886,-2.5400000,
,,,23.23999977,-2.5400000,
,,,23.27999878,-2.5400000,
,,,23.31999969,-2.5400000,
,,,23.35999870,-2.5400000,
,,,23.39999962,-2.5400000,
,,,23.43999863,-2.5400000,
,,,23.47999954,-2.5400000,
,,,23.51999855,-2.5400000,
,,,23.55999947,-2.5400000,
,,,23.60000038,-2.5400000,
,,,23.63999939,-2.5400000,
,,,23.68000031,-2.5400000,
,,,23.71999931,-2.5400000,
,,,23.76000023,-2.5400000,
,,,23.79999924,-2.5400000,
,,,23.84000015,-2.5400000,
,,,23.87999916,-2.5400000,
,,,23.92000008,-2.5400000,
,,,23.95999908,-2.5400000,
,,,24.00000000,-2.5400000,
,,,24.03999901,-2.5400000,
,,,24.07999992,-2.5400000,
,,,24.11999893,-2.5400000,
,,,24.15999985,-2.5400000,
,,,24.19999886,-2.5400000,
,,,24.23999977,-2.5400000,
,,,24.27999878,-2.5400000,
,,,24.31999969,-2.5400000,
,,,24.35999870,-2.5400000,
,,,24.39999962,-2.5400000,
,,,24.43999863,-2.5400000,
,,,24.47999954,-2.5400000,
,,,24.51999855,-2.5400000,
,,,24.55999947,-2.5400000,
,,,24.60000038,-2.5400000,
,,,24.63999939,-2.5400000,
,,,24.68000031,-2.5400000,
,,,24.71999931,-2.5400000,
,,,24.76000023,-2.5400000,
,,,24.79999924,-2.5400000,
,,,24.84000015,-2.5400000,
,,,24.87999916,-2.5400000,
,,,24.92000008,-2.5400000,
,,,24.95999908,-2.5400000,
,,,25.00000000,-2.5400000,
,,,25.03999901,-2.5400000,
,,,25.07999992,-2.5400000,
,,,25.11999893,-2.5400000,
,,,25.15999985,-2.5400000,
,,,25.19999886,-2.5400000,
,,,25.23999977,-2.5400000,
,,,25.27999878,-2.5400000,
,,,25.31999969,-2.5400000,
,,,25.35999870,-2.5400000,
,,,25.39999962,-2.5400000,
,,,25.43999863,-2.5400000,
,,,25.47999954,-2.5400000,
,,,25.51999855,-2.5400000,
,,,25.55999947,-2.5400000,
,,,25.59999847,-2.5400000,
,,,25.63999939,-2.5400000,
,,,25.68000031,-2.5400000,
,,,25.71999931,-2.5400000,
,,,25.76000023,-2.5400000,
,,,25.79999924,-2.5400000,
,,,25.84000015,-2.5400000,
,,,25.87999916,-2.5400000,
,,,25.92000008,-2.5400000,
,,,25.95999908,-2.5400000,
,,,26.00000000,-2.5400000,
,,,26.03999901,-2.5400000,
,,,26.07999992,-2.5400000,
,,,26.11999893,-2.5400000,
,,,26.15999985,-2.5400000,
,,,26.19999886,-2.5400000,
,,,26.23999977,-2.5400000,
,,,26.27999878,-2.5400000,
,,,26.31999969,-2.5400000,
,,,26.35999870,-2.5400000,
,,,26.39999962,-2.5400000,
,,,26.43999863,-2.5400000,
,,,26.47999954,-2.5400000,
,,,26.51999855,-2.5400000,
,,,26.55999947,-2.5400000,
,,,26.59999847,-2.5400000,
,,,26.63999939,-2.5400000,
,,,26.68000031,-2.5400000,
,,,26.71999931,-2.5400000,
,,,26.76000023,-2.5400000,
,,,26.79999924,-2.5400000,
,,,26.84000015,-2.5400000,
,,,26.87999916,-2.5400000,
,,,26.92000008,-2.5400000,
,,,26.95999908,-2.5400000,
,,,27.00000000,-2.5400000,
,,,27.03999901,-2.5400000,
,,,27.07999992,-2.5400000,
,,,27.11999893,-2.5400000,
,,,27.15999985,-2.5400000,
,,,27.19999886,-2.5400000,
,,,27.23999977,-2.5400000,
,,,27.27999878,-2.5400000,
,,,27.31999969,-2.5400000,
,,,27.35999870,-2.5400000,
,,,27.39999962,-2.5400000,
,,,27.43999863,-2.5400000,
,,,27.47999954,-2.5400000,
,,,27.51999855,-2.5400000,
,,,27.55999947,-2.5400000,
,,,27.59999847,-2.5400000,
,,,27.63999939,-2.5400000,
,,,27.68000031,-2.5400000,
,,,27.71999931,-2.5400000,
,,,27.76000023,-2.5400000,
,,,27.79999924,-2.5400000,
,,,27.84000015,-2.5400000,
,,,27.87999916,-2.5400000,
,,,27.92000008,-2.5400000,
,,,27.95999908,-2.5400000,
,,,28.00000000,-2.5400000,
,,,28.03999901,-2.5400000,
,,,28.07999992,-2.5400000,
,,,28.11999893,-2.5400000,
,,,28.15999985,-2.5400000,
,,,28.19999886,-2.5400000,
,,,28.23999977,-2.5400000,
,,,28.27999878,-2.5400000,
,,,28.31999969,-2.5400000,
,,,28.35999870,-2.5400000,
,,,28.39999962,-2.5400000,
,,,28.43999863,-2.5400000,
,,,28.47999954,-2.5400000,
,,,28.51999855,-2.5400000,
,,,28.55999947,-2.5400000,
,,,28.59999847,-2.5400000,
,,,28.63999939,-2.5400000,
,,,28.68000031,-2.5400000,
,,,28.71999931,-2.5400000,
,,,28.76000023,-2.5400000,
,,,28.79999924,-2.5400000,
,,,28.84000015,-2.5400000,
,,,28.87999916,-2.5400000,
,,,28.92000008,-2.5400000,
,,,28.95999908,-2.5400000,
,,,29.00000000,-2.5400000,
,,,29.03999901,-2.5400000,
,,,29.07999992,-2.5400000,
,,,29.11999893,-2.5400000,
,,,29.15999985,-2.5400000,
,,,29.19999886,-2.5400000,
,,,29.23999977,-2.5400000,
,,,29.27999878,-2.5400000,
,,,29.31999969,-2.5400000,
,,,29.35999870,-2.5400000,
,,,29.39999962,-2.5400000,
,,,29.43999863,-2.5400000,
,,,29.47999954,-2.5400000,
