Record Length,2500,Points,0.0,-19.9999996E-3,
Sample Interval,9.999999776E-3,s,9.999999776E-3,-59.999998659E-3,
Trigger Point,0.0,Samples,19.9999996E-3,0.0,
,,,29.99999933E-3,-99.999994040E-3,
,,,39.99999911E-3,0.0,
,,,49.99999702E-3,-79.999998212E-3,
Source,CH1,,59.999998659E-3,0.0,
Vertical Units,Volts,,70.000000298E-3,-99.999994040E-3,
Vertical Scale,499.999988824E-3,,79.999998212E-3,0.0,
Vertical Offset,0,,89.999996126E-3,-79.999998212E-3,
Horizontal Units,s,,99.999994040E-3,19.9999996E-3,
Horizontal Scale,2.4999999,,109.9999994E-3,-59.999998659E-3,
Pt Fmt,Y,,119.9999973E-3,-19.9999996E-3,
Yzero,-40.00000000E-3,,129.9999952E-3,-59.999998659E-3,
Probe Atten,1.000000,,140.0000006E-3,-19.9999996E-3,
,,,149.99999106E-3,-59.999998659E-3,
Note,TBS 1052B-EDU - 5:12:43 PM   6/14/2023,,159.99999642E-3,-19.9999996E-3,
,,,170.00000179E-3,-39.99999911E-3,
,,,179.99999225E-3,-39.99999911E-3,
,,,189.99999762E-3,0.0,
,,,199.99998808E-3,-79.999998212E-3,
,,,209.99999344E-3,-19.9999996E-3,
,,,219.99999881E-3,-79.999998212E-3,
,,,229.99998927E-3,19.9999996E-3,
,,,239.99999464E-3,-79.999998212E-3,
,,,250.00000000E-3,119.9999973E-3,
,,,259.99999046E-3,-79.999998212E-3,
,,,269.99998093E-3,19.9999996E-3,
,,,280.00000119E-3,-59.999998659E-3,
,,,289.99999166E-3,-19.9999996E-3,
,,,299.99998212E-3,-39.99999911E-3,
,,,310.00000238E-3,-19.9999996E-3,
,,,319.99999285E-3,-59.999998659E-3,
,,,329.99998331E-3,-19.9999996E-3,
,,,340.00000358E-3,-19.9999996E-3,
,,,349.99999404E-3,-59.999998659E-3,
,,,359.99998450E-3,0.0,
,,,370.00000477E-3,-59.999998659E-3,
,,,379.99999523E-3,0.0,
,,,389.99998569E-3,-79.999998212E-3,
,,,399.99997616E-3,19.9999996E-3,
,,,409.999996424E-3,-99.999994040E-3,
,,,419.999986887E-3,0.0,
,,,429.999977350E-3,-79.999998212E-3,
,,,439.999997616E-3,19.9999996E-3,
,,,449.999988079E-3,-19.9999996E-3,
,,,459.999978542E-3,0.0,
,,,469.999998808E-3,-59.999998659E-3,
,,,479.999989271E-3,-19.9999996E-3,
,,,489.999979734E-3,-59.999998659E-3,
,,,500.000000000E-3,-39.99999911E-3,
,,,509.999990463E-3,0.0,
,,,519.999980927E-3,-59.999998659E-3,
,,,529.999971390E-3,0.0,
,,,539.999961853E-3,-39.99999911E-3,
,,,550.000011921E-3,19.9999996E-3,
,,,560.000002384E-3,-79.999998212E-3,
,,,569.999992847E-3,0.0,
,,,579.999983311E-3,-79.999998212E-3,
,,,589.999973774E-3,19.9999996E-3,
,,,599.999964237E-3,-59.999998659E-3,
,,,610.000014305E-3,0.0,
,,,620.000004768E-3,-59.999998659E-3,
,,,629.999995232E-3,-19.9999996E-3,
,,,639.999985695E-3,-39.99999911E-3,
,,,649.999976158E-3,-39.99999911E-3,
,,,659.999966621E-3,0.0,
,,,669.999957085E-3,-79.999998212E-3,
,,,680.000007153E-3,0.0,
,,,689.999997616E-3,-99.999994040E-3,
,,,699.999988079E-3,19.9999996E-3,
,,,709.999978542E-3,-99.999994040E-3,
,,,719.999969006E-3,19.9999996E-3,
,,,729.999959469E-3,-59.999998659E-3,
,,,740.000009537E-3,0.0,
,,,750.000000000E-3,-79.999998212E-3,
,,,759.999990463E-3,-19.9999996E-3,
,,,769.999980927E-3,-39.99999911E-3,
,,,779.999971390E-3,-19.9999996E-3,
,,,789.999961853E-3,-19.9999996E-3,
,,,799.999952316E-3,-39.99999911E-3,
,,,810.000002384E-3,0.0,
,,,819.999992847E-3,-59.999998659E-3,
,,,829.999983311E-3,19.9999996E-3,
,,,839.999973774E-3,-99.999994040E-3,
,,,849.999964237E-3,19.9999996E-3,
,,,859.999954700E-3,-99.999994040E-3,
,,,870.000004768E-3,19.9999996E-3,
,,,879.999995232E-3,-79.999998212E-3,
,,,889.999985695E-3,0.0,
,,,899.999976158E-3,-59.999998659E-3,
,,,909.999966621E-3,-19.9999996E-3,
,,,919.999957085E-3,-59.999998659E-3,
,,,930.000007153E-3,-39.99999911E-3,
,,,939.999997616E-3,-19.9999996E-3,
,,,949.999988079E-3,-59.999998659E-3,
,,,959.999978542E-3,19.9999996E-3,
,,,969.999969006E-3,-79.999998212E-3,
,,,979.999959469E-3,19.9999996E-3,
,,,989.999949932E-3,-79.999998212E-3,
,,,1.000000,19.9999996E-3,
,,,1.0100000,-59.999998659E-3,
,,,1.0200000,0.0,
,,,1.0300000,-59.999998659E-3,
,,,1.0400000,0.0,
,,,1.0500000,-59.999998659E-3,
,,,1.0599999,0.0,
,,,1.0699999,-19.9999996E-3,
,,,1.0799999,-39.99999911E-3,
,,,1.0900000,-19.9999996E-3,
,,,1.1000000,-59.999998659E-3,
,,,1.1100000,0.0,
,,,1.1200000,-59.999998659E-3,
,,,1.1300000,19.9999996E-3,
,,,1.1400000,-79.999998212E-3,
,,,1.1500000,39.99999911E-3,
,,,1.1600000,59.999998659E-3,
,,,1.1700000,19.9999996E-3,
,,,1.1799999,-79.999998212E-3,
,,,1.1899999,19.9999996E-3,
,,,1.1999999,-99.999994040E-3,
,,,1.2099999,19.9999996E-3,
,,,1.2200000,-99.999994040E-3,
,,,1.2300000,19.9999996E-3,
,,,1.2400000,-79.999998212E-3,
,,,1.2500000,19.9999996E-3,
,,,1.2600000,-59.999998659E-3,
,,,1.2700000,19.9999996E-3,
,,,1.2800000,-59.999998659E-3,
,,,1.2900000,-19.9999996E-3,
,,,1.3000000,-39.99999911E-3,
,,,1.3099999,-19.9999996E-3,
,,,1.3199999,-19.9999996E-3,
,,,1.3299999,-59.999998659E-3,
,,,1.3399999,0.0,
,,,1.3500000,-99.999994040E-3,
,,,1.3600000,19.9999996E-3,
,,,1.3700000,-79.999998212E-3,
,,,1.3800000,19.9999996E-3,
,,,1.3900000,-59.999998659E-3,
,,,1.4000000,0.0,
,,,1.4100000,-39.99999911E-3,
,,,1.4200000,-159.99999642E-3,
,,,1.4299999,-19.9999996E-3,
,,,1.4399999,-59.999998659E-3,
,,,1.4499999,-19.9999996E-3,
,,,1.4599999,-59.999998659E-3,
,,,1.4699999,39.99999911E-3,
,,,1.4800000,-119.9999973E-3,
,,,1.4900000,19.9999996E-3,
,,,1.5000000,-59.999998659E-3,
,,,1.5100000,19.9999996E-3,
,,,1.5200000,-59.999998659E-3,
,,,1.5300000,0.0,
,,,1.5400000,59.999998659E-3,
,,,1.5500000,-19.9999996E-3,
,,,1.5599999,-39.99999911E-3,
,,,1.5699999,-19.9999996E-3,
,,,1.5799999,-19.9999996E-3,
,,,1.5899999,-39.99999911E-3,
,,,1.5999999,0.0,
,,,1.6100000,-79.999998212E-3,
,,,1.6200000,19.9999996E-3,
,,,1.6300000,-99.999994040E-3,
,,,1.6400000,19.9999996E-3,
,,,1.6500000,-59.999998659E-3,
,,,1.6600000,-19.9999996E-3,
,,,1.6700000,-19.9999996E-3,
,,,1.6799999,-39.99999911E-3,
,,,1.6899999,-19.9999996E-3,
,,,1.6999999,-59.999998659E-3,
,,,1.7099999,19.9999996E-3,
,,,1.7199999,-79.999998212E-3,
,,,1.7300000,19.9999996E-3,
,,,1.7400000,-99.999994040E-3,
,,,1.7500000,19.9999996E-3,
,,,1.7600000,-59.999998659E-3,
,,,1.7700000,0.0,
,,,1.7800000,-59.999998659E-3,
,,,1.7900000,-19.9999996E-3,
,,,1.8000000,-19.9999996E-3,
,,,1.8099999,-39.99999911E-3,
,,,1.8199999,-19.9999996E-3,
,,,1.8299999,-59.999998659E-3,
,,,1.8399999,19.9999996E-3,
,,,1.8499999,-99.999994040E-3,
,,,1.8600000,19.9999996E-3,
,,,1.8700000,-59.999998659E-3,
,,,1.8800000,-19.9999996E-3,
,,,1.8900000,-59.999998659E-3,
,,,1.9000000,-19.9999996E-3,
,,,1.9100000,-19.9999996E-3,
,,,1.9200000,-39.99999911E-3,
,,,1.9299999,0.0,
,,,1.9399999,-79.999998212E-3,
,,,1.9499999,19.9999996E-3,
,,,1.9599999,-79.999998212E-3,
,,,1.9699999,19.9999996E-3,
,,,1.9799999,-99.999994040E-3,
,,,1.9900000,19.9999996E-3,
,,,2.0000000,-79.999998212E-3,
,,,2.0100000,0.0,
,,,2.0200000,-59.999998659E-3,
,,,2.0300000,0.0,
,,,2.0400000,-39.99999911E-3,
,,,2.0500000,-19.9999996E-3,
,,,2.0599999,-19.9999996E-3,
,,,2.0699999,-59.999998659E-3,
,,,2.0799999,19.9999996E-3,
,,,2.0899999,-79.999998212E-3,
,,,2.0999999,19.9999996E-3,
,,,2.1099999,-79.999998212E-3,
,,,2.1199999,19.9999996E-3,
,,,2.1299999,-59.999998659E-3,
,,,2.1399999,0.0,
,,,2.1499999,-39.99999911E-3,
,,,2.1599998,-19.9999996E-3,
,,,2.1699998,-39.99999911E-3,
,,,2.1800001,-39.99999911E-3,
,,,2.1900001,0.0,
,,,2.2000000,-79.999998212E-3,
,,,2.2100000,19.9999996E-3,
,,,2.2200000,-99.999994040E-3,
,,,2.2300000,19.9999996E-3,
,,,2.2400000,-79.999998212E-3,
,,,2.2500000,19.9999996E-3,
,,,2.2600000,-59.999998659E-3,
,,,2.2700000,0.0,
,,,2.2800000,-39.99999911E-3,
,,,2.2900000,-59.999998659E-3,
,,,2.3000000,-19.9999996E-3,
,,,2.3099999,-39.99999911E-3,
,,,2.3199999,0.0,
,,,2.3299999,-59.999998659E-3,
,,,2.3399999,19.9999996E-3,
,,,2.3499999,-79.999998212E-3,
,,,2.3599999,19.9999996E-3,
,,,2.3699999,-79.999998212E-3,
,,,2.3799999,0.0,
,,,2.3899999,-59.999998659E-3,
,,,2.3999999,-19.9999996E-3,
,,,2.4099998,-39.99999911E-3,
,,,2.4199998,-39.99999911E-3,
,,,2.4299998,-19.9999996E-3,
,,,2.4400001,-59.999998659E-3,
,,,2.4500000,0.0,
,,,2.4600000,-79.999998212E-3,
,,,2.4700000,19.9999996E-3,
,,,2.4800000,-79.999998212E-3,
,,,2.4900000,19.9999996E-3,
,,,2.5000000,-99.999994040E-3,
,,,2.5100000,39.99999911E-3,
,,,2.5200000,-99.999994040E-3,
,,,2.5300000,19.9999996E-3,
,,,2.5400000,-79.999998212E-3,
,,,2.5500000,39.99999911E-3,
,,,2.5599999,-59.999998659E-3,
,,,2.5699999,0.0,
,,,2.5799999,-39.99999911E-3,
,,,2.5899999,-19.9999996E-3,
,,,2.5999999,299.99998212E-3,
,,,2.6099999,-19.9999996E-3,
,,,2.6199999,-19.9999996E-3,
,,,2.6299999,-59.999998659E-3,
,,,2.6399999,0.0,
,,,2.6499999,-59.999998659E-3,
,,,2.6599998,19.9999996E-3,
,,,2.6699998,-79.999998212E-3,
,,,2.6799998,19.9999996E-3,
,,,2.6900001,-99.999994040E-3,
,,,2.7000000,19.9999996E-3,
,,,2.7100000,-79.999998212E-3,
,,,2.72000003,19.9999996E-3,
,,,2.73000002,-79.999998212E-3,
,,,2.74000001,19.9999996E-3,
,,,2.75000000,-59.999998659E-3,
,,,2.75999999,19.9999996E-3,
,,,2.76999998,-59.999998659E-3,
,,,2.77999997,39.99999911E-3,
,,,2.78999996,-59.999998659E-3,
,,,2.79999995,0.0,
,,,2.80999994,-59.999998659E-3,
,,,2.81999993,-19.9999996E-3,
,,,2.82999992,-39.99999911E-3,
,,,2.83999991,-19.9999996E-3,
,,,2.84999990,-39.99999911E-3,
,,,2.85999990,-19.9999996E-3,
,,,2.86999989,-19.9999996E-3,
,,,2.87999988,-39.99999911E-3,
,,,2.88999987,-39.99999911E-3,
,,,2.89999986,-19.9999996E-3,
,,,2.90999985,-19.9999996E-3,
,,,2.91999984,-39.99999911E-3,
,,,2.92999983,-39.99999911E-3,
,,,2.93999982,-39.99999911E-3,
,,,2.95000005,-19.9999996E-3,
,,,2.96000004,-19.9999996E-3,
,,,2.97000003,-19.9999996E-3,
,,,2.98000002,-79.999998212E-3,
,,,2.99000001,-19.9999996E-3,
,,,3.00000000,-39.99999911E-3,
,,,3.00999999,0.0,
,,,3.01999998,-59.999998659E-3,
,,,3.02999997,0.0,
,,,3.03999996,-79.999998212E-3,
,,,3.04999995,19.9999996E-3,
,,,3.05999994,-99.999994040E-3,
,,,3.06999993,39.99999911E-3,
,,,3.07999992,-79.999998212E-3,
,,,3.08999991,19.9999996E-3,
,,,3.09999990,-79.999998212E-3,
,,,3.10999990,19.9999996E-3,
,,,3.11999989,-79.999998212E-3,
,,,3.12999988,19.9999996E-3,
,,,3.13999987,-79.999998212E-3,
,,,3.14999986,0.0,
,,,3.15999985,-39.99999911E-3,
,,,3.16999984,0.0,
,,,3.17999983,-39.99999911E-3,
,,,3.18999982,0.0,
,,,3.19999981,-59.999998659E-3,
,,,3.21000004,-19.9999996E-3,
,,,3.22000003,-19.9999996E-3,
,,,3.23000002,-19.9999996E-3,
,,,3.24000001,-19.9999996E-3,
,,,3.25000000,-19.9999996E-3,
,,,3.25999999,-19.9999996E-3,
,,,3.26999998,-39.99999911E-3,
,,,3.27999997,-39.99999911E-3,
,,,3.28999996,-39.99999911E-3,
,,,3.29999995,-19.9999996E-3,
,,,3.30999994,-59.999998659E-3,
,,,3.31999993,0.0,
,,,3.32999992,-39.99999911E-3,
,,,3.33999991,-19.9999996E-3,
,,,3.34999990,-39.99999911E-3,
,,,3.35999990,-19.9999996E-3,
,,,3.36999989,-59.999998659E-3,
,,,3.37999988,-19.9999996E-3,
,,,3.38999987,-59.999998659E-3,
,,,3.39999986,0.0,
,,,3.40999985,-59.999998659E-3,
,,,3.41999984,0.0,
,,,3.42999983,-79.999998212E-3,
,,,3.43999982,59.999998659E-3,
,,,3.44999981,-79.999998212E-3,
,,,3.46000004,19.9999996E-3,
,,,3.47000003,0.0,
,,,3.48000002,19.9999996E-3,
,,,3.49000001,-79.999998212E-3,
,,,3.50000000,19.9999996E-3,
,,,3.50999999,-79.999998212E-3,
,,,3.51999998,39.99999911E-3,
,,,3.52999997,-79.999998212E-3,
,,,3.53999996,239.99999464E-3,
,,,3.54999995,-79.999998212E-3,
,,,3.55999994,0.0,
,,,3.56999993,-79.999998212E-3,
,,,3.57999992,19.9999996E-3,
,,,3.58999991,-99.999994040E-3,
,,,3.59999990,19.9999996E-3,
,,,3.60999990,-79.999998212E-3,
,,,3.61999989,0.0,
,,,3.62999988,-59.999998659E-3,
,,,3.63999987,0.0,
,,,3.64999986,-59.999998659E-3,
,,,3.65999985,0.0,
,,,3.66999984,-59.999998659E-3,
,,,3.67999983,0.0,
,,,3.68999982,-59.999998659E-3,
,,,3.69999981,0.0,
,,,3.70999980,-59.999998659E-3,
